Vibration_Level,Motor_Current,Power_Consumption,Load_Type
2053.072267867695,2.4991488571005522,3219.5898046068455,Light Load
5404.864288278518,5.813357391849232,8029.086896892883,Normal Load
1740.2455287445573,2.651323352607807,2548.6329459129984,Light Load
1998.8117382434675,1.238491720244248,3028.1472417901114,Light Load
6103.941599214759,6.127364951726678,9140.860486791125,Normal Load
6157.473285354612,6.052260983757333,9111.355807491174,Normal Load
9230.877514937256,8.656939078381903,13817.317294835335,Peak Load
5790.9401705522305,6.042684080572853,8613.728115606618,Normal Load
2037.5136912311941,1.9887604991566972,3054.856880089487,Light Load
2201.7577144336483,2.030642858113107,3165.279722207214,Light Load
2154.4291663109784,1.9796066817884632,3264.2687203426976,Light Load
1820.6099827703574,1.4804551369063186,2778.028703418827,Light Load
1958.0920324729407,2.223939790260913,2819.736732265081,Light Load
6094.104972515432,6.107664745472367,9259.645258049264,Normal Load
8870.64325039503,9.452021968939048,13084.153672400378,Peak Load
9023.196183232967,8.475074565494252,13543.166818565887,Peak Load
1814.8766457860102,1.376432751077179,2743.701693061526,Light Load
6204.764417231954,6.367095494709321,9428.098373747504,Normal Load
9165.955116094232,9.196260725897009,13710.221912551811,Peak Load
5995.216514614879,6.38951407014249,8989.95446846778,Normal Load
6021.772127016713,6.5827850808700115,9009.77315883845,Normal Load
9217.434417923114,10.3461980655452,13791.056784386134,Peak Load
8966.121685538981,9.088861442861306,13463.943303287078,Peak Load
6188.695398011237,6.096896229069708,9338.468000484312,Normal Load
5859.732275533954,5.832584607891714,8846.707882383304,Normal Load
8924.867117953821,7.862519183637706,13335.881004973251,Peak Load
9139.841007314255,9.597288321227047,13667.559684726953,Peak Load
2019.0402170056723,2.0597959909045103,2928.8972696127844,Light Load
6355.497648955927,5.879103446887839,9571.228192121182,Normal Load
9084.737496816235,9.274862084081306,13741.151858018104,Peak Load
1883.423803662062,2.8410250808757027,2822.2932939134544,Light Load
9144.123809875053,8.88446522306788,13666.638678592088,Peak Load
2302.619682759379,2.3384103952675734,3420.156712826514,Light Load
8765.90914471489,9.41955609005794,13258.729342831924,Peak Load
1990.842967288001,1.0044725643652646,2993.6018112809634,Light Load
9267.009457656883,10.556645514104849,14086.905610719003,Peak Load
1406.14213019531,0.760188485598242,2123.688147345878,Light Load
5846.0719188024095,5.787530194927951,8776.4686058141,Normal Load
9143.488748722566,10.399138135576884,13729.97172988241,Peak Load
9001.439993031405,10.10210830940739,13595.371254742673,Peak Load
1965.3523784347678,1.6927324298930573,2882.109075736782,Light Load
9068.425755653265,8.863784457304735,13558.283983783655,Peak Load
8645.210264279878,7.51980815048076,13116.187062869638,Peak Load
1750.4324041935301,2.1821231330608124,2625.7198356384806,Light Load
5850.101098336791,5.980482892731066,8818.650663621942,Normal Load
9470.6155228644,9.857051642335087,14146.336184029036,Peak Load
1682.1314018395863,0.7915265475897981,2536.958853360705,Light Load
2322.1024915194143,2.121973757220233,3320.3570038247462,Light Load
2213.5910851256554,2.1213658637045887,3350.660790536153,Light Load
9120.456150863543,9.681051196624342,13652.489852214037,Peak Load
5886.747662053232,5.353928993540113,8676.685625348484,Normal Load
8495.297382880304,8.920238059925719,12624.599972495887,Peak Load
6144.540905207011,7.153089481305479,9196.553582458795,Normal Load
6116.739427963245,6.0447436573741555,9098.949999581491,Normal Load
1931.368123385266,1.986855239310056,2915.9436858518034,Light Load
2221.576707391168,1.996616786604564,3363.477296316279,Light Load
1906.3647125932748,1.087833599104893,2863.477851823301,Light Load
2156.5945795330995,1.9793809726164502,3280.7333121581205,Light Load
2187.7961183199245,1.880913700010483,3378.4221377713025,Light Load
5644.712223090413,6.518399932866949,8551.785570751019,Normal Load
1975.1992402330854,2.2685099047341044,2869.7206872207885,Light Load
6120.983410023426,5.159030914217268,9160.312900588619,Normal Load
2090.9226939321543,2.546367312084159,3159.0935896313763,Light Load
1623.1337156471802,1.6838151415186096,2544.1682661141117,Light Load
6157.036294650708,6.844331006564197,9384.829445294308,Normal Load
9082.643721974355,8.856253015496826,13535.741090890588,Peak Load
5859.377130613654,5.391932893842879,8805.199233833324,Normal Load
1978.9185106369025,2.1528730180331213,2778.543683389339,Light Load
1947.1675499774478,2.5289977684123586,2761.502134095644,Light Load
9192.439083176565,9.118615661863464,13848.197413020534,Peak Load
8827.59233247467,8.587828182266845,13191.710778244646,Peak Load
5891.403797361804,5.609620745483285,8784.37681072928,Normal Load
1888.9208158112801,1.731530373392498,2848.010816703551,Light Load
2117.082974345611,2.039540592046365,2981.7171757754877,Light Load
8832.889934161307,9.212189961243766,13169.484080221691,Peak Load
1627.3575379519004,1.2635312696105752,2461.7010990130393,Light Load
5906.664654177533,5.850004978267165,8920.391266724724,Normal Load
8819.162191869651,8.107984042750353,13112.11254117776,Peak Load
8805.585506206819,8.636860374823568,13231.595420707426,Peak Load
1757.9444159703132,2.4956736492319487,2489.598372154825,Light Load
8646.742765483095,9.214962024266669,12990.952284095927,Peak Load
6037.248528687834,5.1740943360227405,9176.78879529624,Normal Load
